ensembl_id,ncbigene_id
ENSORLG00000006207,100125452
ENSORLG00000006208,101172908
ENSORLG00000006209,101157157
ENSORLG00000006210,101168772
ENSORLG00000006211,101170543
ENSORLG00000006213,101159922
ENSORLG00000006215,101173378
ENSORLG00000006217,101172757
ENSORLG00000006218,101167353
ENSORLG00000006220,101169709
ENSORLG00000006222,101157643
ENSORLG00000006223,105353553
ENSORLG00000006224,101169687
ENSORLG00000006225,101173620
ENSORLG00000006226,101173644
ENSORLG00000006227,101166038
ENSORLG00000006228,101158727
ENSORLG00000006229,101160170
ENSORLG00000006230,101172019
ENSORLG00000006231,101171856
ENSORLG00000006232,101164071
ENSORLG00000006235,101155230
ENSORLG00000006236,101165840
ENSORLG00000006237,101162025
ENSORLG00000006238,101171426
ENSORLG00000006239,101172523
ENSORLG00000006240,101157736
ENSORLG00000006241,101164322
ENSORLG00000006243,101159821
ENSORLG00000006244,101165791
ENSORLG00000006245,101159425
ENSORLG00000006246,101160416
ENSORLG00000006249,101158218
ENSORLG00000006250,101170105
ENSORLG00000006251,101171603
ENSORLG00000006252,101167390
ENSORLG00000006254,101168365
ENSORLG00000006256,101160664
ENSORLG00000006257,101160068
ENSORLG00000006259,101172268
ENSORLG00000006260,101162427
ENSORLG00000006264,105354922
ENSORLG00000006265,101173635
ENSORLG00000006267,101174053
ENSORLG00000006268,101172761
ENSORLG00000006269,100049372
ENSORLG00000006270,101163596
ENSORLG00000006271,101166580
ENSORLG00000006273,101173869
ENSORLG00000006274,101168619
ENSORLG00000006275,100049526
ENSORLG00000006276,101168799
ENSORLG00000006277,101173002
ENSORLG00000006278,101174093
ENSORLG00000006279,101173879
ENSORLG00000006280,101167949
ENSORLG00000006281,101158145
ENSORLG00000006283,101168770
ENSORLG00000006284,101168200
ENSORLG00000006285,101158714
ENSORLG00000006286,101170788
ENSORLG00000006288,101165541
ENSORLG00000006291,101166049
ENSORLG00000006292,101168864
ENSORLG00000006293,101175382
ENSORLG00000006294,101171683
ENSORLG00000006295,101159660
ENSORLG00000006296,100529168
ENSORLG00000006298,101160913
ENSORLG00000006299,100125503
ENSORLG00000006301,101159905
ENSORLG00000006303,101174364
ENSORLG00000006304,101162903
ENSORLG00000006306,101166860
ENSORLG00000006309,101161645
ENSORLG00000006310,101174845
ENSORLG00000006312,101168864
ENSORLG00000006315,101171028
ENSORLG00000006316,101164571
ENSORLG00000006317,101168700
ENSORLG00000006318,101174301
ENSORLG00000006319,101163299
ENSORLG00000006320,101174762
ENSORLG00000006321,101169522
ENSORLG00000006323,101160305
ENSORLG00000006325,101161161
ENSORLG00000006326,101173496
ENSORLG00000006327,100049290
ENSORLG00000006328,101164819
ENSORLG00000006330,101175011
ENSORLG00000006331,101163546
ENSORLG00000006333,101169108
ENSORLG00000006334,101168943
ENSORLG00000006335,101164658
ENSORLG00000006337,101166826
ENSORLG00000006339,101169357
ENSORLG00000006340,100125420
ENSORLG00000006341,101158976
ENSORLG00000006342,101156204
ENSORLG00000006343,101163789
ENSORLG00000006344,101160348
ENSORLG00000006345,101172518
ENSORLG00000006346,101160724
ENSORLG00000006347,101173735
ENSORLG00000006349,101166301
ENSORLG00000006350,101159491
ENSORLG00000006351,101156443
ENSORLG00000006352,101170769
ENSORLG00000006353,101156321
ENSORLG00000006355,101166551
ENSORLG00000006356,101164210
ENSORLG00000006357,101156571
ENSORLG00000006358,101156814
ENSORLG00000006360,101175253
ENSORLG00000006361,101158562
ENSORLG00000006363,101171691
ENSORLG00000006366,101169271
ENSORLG00000006367,100049249
ENSORLG00000006369,101165077
ENSORLG00000006370,101169194
ENSORLG00000006371,101166794
ENSORLG00000006373,101166369
ENSORLG00000006374,101170009
ENSORLG00000006376,101171010
ENSORLG00000006378,101172756
ENSORLG00000006380,101160479
ENSORLG00000006381,101158805
ENSORLG00000006384,101170153
ENSORLG00000006386,100125493
ENSORLG00000006387,101159212
ENSORLG00000006389,101167072
ENSORLG00000006390,100049321
ENSORLG00000006391,101165489
ENSORLG00000006393,101166897
ENSORLG00000006395,101173733
ENSORLG00000006396,101160595
ENSORLG00000006397,101159729
ENSORLG00000006399,101165040
ENSORLG00000006402,100049386
ENSORLG00000006403,100049496
ENSORLG00000006406,101166653
ENSORLG00000006408,101161895
ENSORLG00000006409,101170669
ENSORLG00000006410,101161086
ENSORLG00000006411,100049384
ENSORLG00000006416,101164703
ENSORLG00000006417,101157395
ENSORLG00000006417,101173009
ENSORLG00000006417,105353565
ENSORLG00000006420,101163360
ENSORLG00000006423,101175092
ENSORLG00000006424,101164147
ENSORLG00000006425,101156687
ENSORLG00000006426,101174455
ENSORLG00000006428,101169625
ENSORLG00000006429,101169604
ENSORLG00000006430,101159934
ENSORLG00000006431,101160848
ENSORLG00000006433,101164786
ENSORLG00000006438,101172680
ENSORLG00000006439,101170006
ENSORLG00000006440,101174337
ENSORLG00000006441,101171500
ENSORLG00000006444,101157050
ENSORLG00000006445,101167038
ENSORLG00000006446,101173167
ENSORLG00000006450,101163612
ENSORLG00000006451,101170112
ENSORLG00000006454,101170499
ENSORLG00000006455,101160183
ENSORLG00000006456,101164954
ENSORLG00000006457,101159051
ENSORLG00000006458,101171158
ENSORLG00000006459,101169853
ENSORLG00000006461,101164402
ENSORLG00000006463,101165205
ENSORLG00000006465,101162622
ENSORLG00000006466,111946649
ENSORLG00000006468,101166118
ENSORLG00000006469,101157533
ENSORLG00000006471,101174945
ENSORLG00000006472,100049241
ENSORLG00000006473,101175095
ENSORLG00000006474,101170738
ENSORLG00000006475,101160717
ENSORLG00000006476,100125505
ENSORLG00000006477,101160731
ENSORLG00000006478,101162389
ENSORLG00000006480,101170744
ENSORLG00000006481,101159541
ENSORLG00000006482,101174837
ENSORLG00000006483,101171405
ENSORLG00000006486,101157772
ENSORLG00000006487,101160430
ENSORLG00000006488,101174580
ENSORLG00000006490,101158947
ENSORLG00000006491,101175665
ENSORLG00000006492,101175679
ENSORLG00000006494,101155129
ENSORLG00000006495,101164290
ENSORLG00000006496,101159195
ENSORLG00000006497,101162151
ENSORLG00000006498,101162296
ENSORLG00000006499,101164395
ENSORLG00000006500,101161341
ENSORLG00000006501,101167822
ENSORLG00000006502,101160966
ENSORLG00000006503,101160679
ENSORLG00000006504,101158270
ENSORLG00000006506,101173967
ENSORLG00000006507,101155371
ENSORLG00000006508,101165873
ENSORLG00000006510,101154962
ENSORLG00000006511,101161140
ENSORLG00000006513,101171999
ENSORLG00000006515,101161914
ENSORLG00000006516,101174821
ENSORLG00000006519,101159440
ENSORLG00000006520,100049304
ENSORLG00000006521,101172419
ENSORLG00000006523,101166409
ENSORLG00000006524,101165568
ENSORLG00000006525,101154880
ENSORLG00000006526,101174214
ENSORLG00000006527,101175066
ENSORLG00000006529,101160200
ENSORLG00000006530,100192310
ENSORLG00000006532,101159673
ENSORLG00000006533,100049347
ENSORLG00000006536,101155621
ENSORLG00000006537,101158018
ENSORLG00000006538,105357260
ENSORLG00000006540,101167288
ENSORLG00000006542,101155207
ENSORLG00000006543,101171905
ENSORLG00000006545,101163398
ENSORLG00000006546,101165741
ENSORLG00000006547,101173555
ENSORLG00000006548,101161431
ENSORLG00000006551,101170606
ENSORLG00000006552,101173732
ENSORLG00000006553,101162532
ENSORLG00000006555,101154976
ENSORLG00000006556,101175272
ENSORLG00000006559,101173794
ENSORLG00000006561,101158519
ENSORLG00000006562,101163274
ENSORLG00000006563,101160445
ENSORLG00000006564,101165451
ENSORLG00000006565,101165986
ENSORLG00000006566,101159918
ENSORLG00000006568,101156028
ENSORLG00000006569,101166563
ENSORLG00000006570,101174213
ENSORLG00000006573,101163520
ENSORLG00000006574,101161153
ENSORLG00000006576,101174451
ENSORLG00000006577,101171227
ENSORLG00000006579,101172651
ENSORLG00000006580,101157651
ENSORLG00000006581,101163851
ENSORLG00000006582,101165911
ENSORLG00000006583,101160943
ENSORLG00000006585,101167537
ENSORLG00000006586,101175555
ENSORLG00000006587,101157892
ENSORLG00000006588,101163011
ENSORLG00000006589,101166157
ENSORLG00000006590,101160412
ENSORLG00000006591,101168320
ENSORLG00000006592,101165697
ENSORLG00000006593,101155173
ENSORLG00000006594,101158393
ENSORLG00000006596,101161585
ENSORLG00000006597,101170858
ENSORLG00000006598,101175572
ENSORLG00000006599,100335137
ENSORLG00000006600,101161636
ENSORLG00000006601,101161181
ENSORLG00000006603,101175513
ENSORLG00000006604,101164099
ENSORLG00000006605,101164505
ENSORLG00000006609,101161886
ENSORLG00000006610,101170090
ENSORLG00000006611,101171096
ENSORLG00000006612,101154811
ENSORLG00000006613,101171470
ENSORLG00000006615,110015347
ENSORLG00000006616,101174272
ENSORLG00000006617,101165381
ENSORLG00000006618,101166481
ENSORLG00000006619,101175630
ENSORLG00000006622,101174692
ENSORLG00000006623,101155223
ENSORLG00000006624,101165663
ENSORLG00000006625,101164750
ENSORLG00000006626,101160659
ENSORLG00000006630,101174272
ENSORLG00000006631,101161389
ENSORLG00000006632,101160931
ENSORLG00000006633,101161196
ENSORLG00000006634,101168738
ENSORLG00000006635,101158760
ENSORLG00000006636,100049393
ENSORLG00000006638,101160908
ENSORLG00000006640,101164348
ENSORLG00000006642,101165416
ENSORLG00000006643,101165388
ENSORLG00000006645,101162485
ENSORLG00000006646,100049434
ENSORLG00000006647,101174840
ENSORLG00000006648,101159008
ENSORLG00000006649,101161405
ENSORLG00000006650,101156267
ENSORLG00000006651,101173407
ENSORLG00000006652,101162599
ENSORLG00000006654,101161625
ENSORLG00000006655,101160681
ENSORLG00000006656,101171726
ENSORLG00000006657,101159499
ENSORLG00000006658,101158642
ENSORLG00000006659,101162556
ENSORLG00000006660,101165148
ENSORLG00000006662,100529187
ENSORLG00000006663,101162837
ENSORLG00000006664,100049468
ENSORLG00000006666,101166807
ENSORLG00000006667,101174943
ENSORLG00000006669,101173845
ENSORLG00000006670,101163155
ENSORLG00000006671,101155460
ENSORLG00000006672,101160431
ENSORLG00000006673,101174691
ENSORLG00000006674,105353907
ENSORLG00000006676,101155715
ENSORLG00000006677,101164915
ENSORLG00000006678,101161429
ENSORLG00000006679,101154856
ENSORLG00000006682,101160185
ENSORLG00000006683,101171349
ENSORLG00000006684,101164595
ENSORLG00000006685,101156756
ENSORLG00000006686,101165632
ENSORLG00000006687,101163497
ENSORLG00000006688,101175087
ENSORLG00000006689,101170342
ENSORLG00000006690,101175187
ENSORLG00000006691,101162081
ENSORLG00000006692,101155305
ENSORLG00000006696,101165134
ENSORLG00000006697,101161665
ENSORLG00000006698,101165396
ENSORLG00000006699,100144365
ENSORLG00000006700,100049394
ENSORLG00000006701,100144345
ENSORLG00000006703,101158892
ENSORLG00000006705,100304449
ENSORLG00000006707,105354602
ENSORLG00000006708,101156342
ENSORLG00000006709,101155957
ENSORLG00000006710,101157044
ENSORLG00000006711,101160856
ENSORLG00000006712,101163744
ENSORLG00000006714,101173856
ENSORLG00000006715,101164845
ENSORLG00000006716,101159936
ENSORLG00000006717,101156194
ENSORLG00000006719,101175428
ENSORLG00000006720,101165641
ENSORLG00000006721,101161912
ENSORLG00000006724,101166122
ENSORLG00000006725,101165945
ENSORLG00000006726,101162788
ENSORLG00000006728,101160651
ENSORLG00000006729,101155117
ENSORLG00000006730,101171849
ENSORLG00000006731,101156995
ENSORLG00000006734,101163079
ENSORLG00000006735,101168986
ENSORLG00000006736,101171078
ENSORLG00000006737,101164878
ENSORLG00000006739,100049365
ENSORLG00000006741,101160901
ENSORLG00000006742,101171975
ENSORLG00000006743,101165256
ENSORLG00000006744,101164632
ENSORLG00000006745,101174096
ENSORLG00000006746,101165760
ENSORLG00000006747,101161101
ENSORLG00000006748,101164668
ENSORLG00000006749,101173928
ENSORLG00000006750,101167051
ENSORLG00000006751,101165890
ENSORLG00000006752,101157235
ENSORLG00000006753,101155550
ENSORLG00000006754,101161148
ENSORLG00000006756,101161349
ENSORLG00000006757,101162149
ENSORLG00000006758,101167789
ENSORLG00000006759,101166135
ENSORLG00000006761,105354544
ENSORLG00000006762,101162386
ENSORLG00000006763,101172096
ENSORLG00000006764,101156432
ENSORLG00000006765,101154892
ENSORLG00000006769,101164234
ENSORLG00000006771,101163770
ENSORLG00000006772,100125825
ENSORLG00000006772,101167218
ENSORLG00000006773,101166192
ENSORLG00000006774,101162620
ENSORLG00000006777,100125495
ENSORLG00000006778,101164425
ENSORLG00000006779,101155138
ENSORLG00000006781,101157473
ENSORLG00000006782,101159692
ENSORLG00000006783,100049532
ENSORLG00000006784,101175429
ENSORLG00000006785,101172222
ENSORLG00000006786,101157716
ENSORLG00000006787,101167302
ENSORLG00000006788,101155606
ENSORLG00000006789,101163991
ENSORLG00000006790,101155377
ENSORLG00000006791,101172349
ENSORLG00000006792,101162912
ENSORLG00000006793,101174858
ENSORLG00000006794,101174175
ENSORLG00000006795,101155791
ENSORLG00000006796,101163365
ENSORLG00000006798,101166971
ENSORLG00000006799,101168040
ENSORLG00000006800,101174415
ENSORLG00000006801,101172596
ENSORLG00000006803,101161397
ENSORLG00000006804,101175104
ENSORLG00000006805,101174741
ENSORLG00000006806,101157961
ENSORLG00000006807,101155805
ENSORLG00000006808,105357365
ENSORLG00000006809,101169732
ENSORLG00000006810,101156677
ENSORLG00000006812,101162858
ENSORLG00000006813,101174657
ENSORLG00000006815,101175677
ENSORLG00000006816,101166988
ENSORLG00000006817,101163101
ENSORLG00000006819,101165349
ENSORLG00000006820,100529188
ENSORLG00000006821,101174904
ENSORLG00000006824,101156035
ENSORLG00000006825,101161801
ENSORLG00000006826,101158466
ENSORLG00000006827,101164007
ENSORLG00000006831,101157526
ENSORLG00000006832,101156775
ENSORLG00000006833,101175231
ENSORLG00000006835,101164484
ENSORLG00000006836,101166444
ENSORLG00000006837,101167464
ENSORLG00000006838,101162435
ENSORLG00000006839,105353580
ENSORLG00000006840,101162443
ENSORLG00000006841,101162128
ENSORLG00000006842,100049421
ENSORLG00000006843,101157011
ENSORLG00000006844,101164517
ENSORLG00000006845,101159214
ENSORLG00000006846,101164256
ENSORLG00000006847,101154943
ENSORLG00000006848,101163595
ENSORLG00000006849,105356765
ENSORLG00000006852,101155366
ENSORLG00000006853,101156915
ENSORLG00000006854,101159121
ENSORLG00000006855,101169972
ENSORLG00000006856,101175145
ENSORLG00000006857,101162198
ENSORLG00000006858,101164728
ENSORLG00000006859,101157141
ENSORLG00000006860,101156534
ENSORLG00000006861,101167098
ENSORLG00000006863,101171330
ENSORLG00000006864,101156274
ENSORLG00000006865,101166387
ENSORLG00000006866,101159369
ENSORLG00000006867,101164982
ENSORLG00000006868,101161960
ENSORLG00000006869,101164509
ENSORLG00000006870,101155187
ENSORLG00000006871,101156522
ENSORLG00000006873,101155854
ENSORLG00000006874,101175345
ENSORLG00000006875,101164755
ENSORLG00000006876,101155457
ENSORLG00000006878,101167717
ENSORLG00000006879,101175388
ENSORLG00000006880,101159389
ENSORLG00000006881,101164387
ENSORLG00000006882,101162922
ENSORLG00000006885,101165014
ENSORLG00000006886,101157378
ENSORLG00000006887,101163572
ENSORLG00000006888,101167968
ENSORLG00000006889,101157891
ENSORLG00000006890,101175592
ENSORLG00000006891,101166688
ENSORLG00000006893,101155712
ENSORLG00000006894,101155423
ENSORLG00000006895,101165237
ENSORLG00000006896,101157155
ENSORLG00000006897,101175637
ENSORLG00000006898,101163815
ENSORLG00000006899,101156762
ENSORLG00000006900,101167237
ENSORLG00000006901,101173322
ENSORLG00000006902,101159839
ENSORLG00000006903,101165007
ENSORLG00000006904,101158141
ENSORLG00000006906,101165600
ENSORLG00000006907,101155954
ENSORLG00000006908,101167550
ENSORLG00000006909,101162466
ENSORLG00000006910,101165594
ENSORLG00000006911,101165644
ENSORLG00000006912,101160086
ENSORLG00000006913,101167484
ENSORLG00000006914,101161842
ENSORLG00000006915,101166632
ENSORLG00000006916,101161714
ENSORLG00000006918,101154937
ENSORLG00000006919,101159863
ENSORLG00000006920,101170706
ENSORLG00000006922,101155843
ENSORLG00000006924,101167344
ENSORLG00000006925,101157001
ENSORLG00000006926,101162677
ENSORLG00000006927,101164082
ENSORLG00000006928,101165849
ENSORLG00000006929,100192347
ENSORLG00000006930,101168288
ENSORLG00000006932,101155609
ENSORLG00000006933,100049462
ENSORLG00000006934,101174726
ENSORLG00000006937,101164057
ENSORLG00000006938,101155616
ENSORLG00000006939,100049261
ENSORLG00000006940,101165844
ENSORLG00000006941,101158965
ENSORLG00000006942,101161473
ENSORLG00000006943,101156191
ENSORLG00000006945,101164307
ENSORLG00000006946,101160499
ENSORLG00000006950,101168241
ENSORLG00000006951,101155416
ENSORLG00000006955,101155864
ENSORLG00000006956,101157479
ENSORLG00000006960,101163266
ENSORLG00000006961,110016646
ENSORLG00000006962,101164580
ENSORLG00000006964,101166584
ENSORLG00000006965,101155857
ENSORLG00000006967,101156319
ENSORLG00000006969,101169035
ENSORLG00000006970,101158391
ENSORLG00000006972,101163009
ENSORLG00000006973,101158715
ENSORLG00000006976,101158640
ENSORLG00000006978,101161226
ENSORLG00000006979,101170649
ENSORLG00000006981,101156103
ENSORLG00000006983,101156096
ENSORLG00000006984,101173563
ENSORLG00000006987,101154894
ENSORLG00000006989,101166993
ENSORLG00000006990,101156569
ENSORLG00000006991,101163253
ENSORLG00000006993,101164556
ENSORLG00000006995,101167243
ENSORLG00000006996,101162560
ENSORLG00000006997,101171576
ENSORLG00000006998,101155674
ENSORLG00000006999,101156333
ENSORLG00000007002,101158010
ENSORLG00000007003,100192346
ENSORLG00000007004,101163495
ENSORLG00000007006,101162700
ENSORLG00000007007,101167803
ENSORLG00000007008,101156811
ENSORLG00000007013,101163532
ENSORLG00000007014,101167122
ENSORLG00000007015,101158891
ENSORLG00000007016,101165893
ENSORLG00000007017,101167078
ENSORLG00000007018,101160752
ENSORLG00000007019,101157793
ENSORLG00000007020,100125506
ENSORLG00000007022,101171828
ENSORLG00000007023,101158040
ENSORLG00000007024,100049251
ENSORLG00000007025,101164830
ENSORLG00000007027,101158783
ENSORLG00000007028,101163742
ENSORLG00000007029,101172077
ENSORLG00000007030,101156093
ENSORLG00000007031,101160054
ENSORLG00000007033,101158543
ENSORLG00000007034,101171138
ENSORLG00000007035,101168301
ENSORLG00000007036,101168472
ENSORLG00000007037,101160600
ENSORLG00000007039,101165056
ENSORLG00000007040,101159806
ENSORLG00000007041,101163979
ENSORLG00000007042,101158292
ENSORLG00000007043,101158220
ENSORLG00000007045,101159568
ENSORLG00000007051,101160852
ENSORLG00000007052,101160995
ENSORLG00000007053,101164232
